State id,Simulated total infected,Simulated total death,Simulated total recovery
1.0,88049.103946714,13912.58750981388,261967.33905966778
1.0,84458.84436406111,14577.130286015486,265350.9378004888
1.0,80992.66566855283,15236.304360441485,268581.29141437775
1.0,77649.02793785624,15888.658868594439,271664.5313657097
1.0,74425.99624696816,16532.90259727519,274606.6893909582
1.0,71321.3143343486,17167.897743075137,277413.67025326844
1.0,68332.46806177184,17792.65225912149,280091.2309087005
1.0,65456.73996674063,18406.311245507837,282644.9650337696
1.0,62691.25605351848,19008.14775905096,285080.29200116615
1.0,60033.02583083112,19597.553345704797,287402.44951757666
1.0,57478.97648061189,20174.02853521526,289616.4892525681
1.0,55025.98193201275,20737.173482659593,291727.27488992014
1.0,52670.8875172837,21286.678895077406,293739.4821227534
1.0,50410.530799961256,21822.31734283245,295657.6001919262
1.0,48241.75909000563,22343.935023834085,297485.9346344096
1.0,46161.44409402009,22851.44402341785,299228.61096575175
1.0,44166.49409046187,23344.815092661975,300889.57906942605
1.0,42253.86396887228,23824.070952375565,302472.618106903
1.0,40420.56342775183,24289.280118183186,303981.3417967204
1.0,38663.663587005394,24740.55123338142,305419.2039395755
1.0,36980.30223718048,25178.027889976616,306789.5040903716
1.0,35367.687918395524,25601.883914033213,308095.39329795784
1.0,33823.10299635025,26012.319088751436,309339.87984964694
1.0,32343.905880637143,26409.55528720454,310525.8349710424
1.0,30927.532511303965,26793.832986113062,311655.9984427289
1.0,29571.497222872356,27165.40813218442,312732.9841043843
1.0,28273.393080470392,27524.549333213152,313759.2852242033
1.0,27030.891770096863,27871.53534717053,314737.2797174626
1.0,25841.743114053595,28206.652843794658,315669.2352028637
1.0,24703.774273040104,28530.19441463109,316557.3138891442
1.0,23614.888688112278,28842.456808999166,317403.57728753675
1.0,22573.064808500545,29143.73937491666,318209.9907481049
1.0,21576.354645017906,29434.342685565138,318978.42781992303
1.0,20622.88218334238,29714.567333391875,319710.67443657597
1.0,19710.841686722873,29984.712875400408,320408.4329296251
1.0,18838.4959135395,30245.076914567646,321073.32587357576
1.0,18004.174271568292,30495.954303631934,321706.8997665468
1.0,17206.27092768527,30737.636458719433,322310.6285513222
1.0,16443.24288903595,30970.410771413786,322885.9169818049
1.0,15713.608069340147,31194.5601089269,323434.10384010745
1.0,15015.943351953269,31410.362392999246,323956.4650096443
1.0,14348.88265952359,31618.0902490492,324454.2164096377
1.0,13711.115038536907,31818.01071790695,324928.5167964487
1.0,13101.382765694447,32010.38502321366,325380.4704370889
1.0,12518.479481901612,32195.468388245652,325811.1296601859
1.0,11961.248358631261,32373.509896540738,326221.49728956155
1.0,11428.580300545807,32544.75239126482,326612.5289654526
1.0,10919.412187500837,32709.43240876516,326985.13535825437
1.0,10432.725158393749,32867.780142217314,327340.1842795151
1.0,9967.542938751403,33020.0194316895,327678.5026947477
1.0,9522.930213459564,33166.36777732458,328000.8786424561
1.0,9097.991045613926,33307.03637268041,328308.0630636123
1.0,8691.86734210942,33442.23015557619,328600.77154565044
1.0,8303.737366273395,33572.147874069626,328879.6859848812
1.0,7932.814297582832,33696.98216543973,329145.45617106836
1.0,7578.344838280122,33816.91964627507,329398.7012977513
1.0,7239.607866510938,33932.14101197047,329640.01140174305
1.0,6915.913135447194,34042.82114411774,329869.9487350852
1.0,6606.600017723945,34149.129224440825,330089.04907259403
1.0,6311.036294407951,34251.22885407365,330297.8229579971
1.0,6028.616987624685,34349.2781771125,330496.75689151936
1.0,5758.763235897042,34443.430007494615,330686.3144616544
1.0,5500.921211190658,34533.83195836242,330866.9374237271
1.0,5254.561076615658,34620.6265731701,331039.04672773904
1.0,5019.175983700925,34703.9514578761,331203.04349787027
1.0,4794.281108133151,34783.9394136436,331359.30996590416
1.0,4579.412722837653,34860.718569541365,331508.21036073606
1.0,4374.127307269953,34934.41251480045,331650.09175602684
1.0,4178.000691785444,35005.140430239044,331785.28487796587
1.0,3990.627235958168,35073.0172185184,331914.1048750189
1.0,3811.619039727997,35138.15363293856,332036.85205144424
1.0,3640.6051862676222,35200.656404523266,332153.8125662837
1.0,3477.23101547615,35260.62836717999,332265.25909944926
1.0,3321.157427024159,35318.1685807539,332371.4514864533
1.0,3172.060211895413,35373.37245182357,332472.63732325815
1.0,3029.6294113925183,35426.33185211234,332569.0525426499
1.0,2893.5687025974416,35477.13523441276,332660.9219634768
1.0,2763.5948093024895,35525.86774594194,332748.4598140286
1.0,2639.4369374529883,35572.61133906423,332831.87023077434
1.0,2520.8362341690968,35617.44487933399,332911.34773361846
1.0,2407.5452694408573,35660.44425082578,332987.07767877984
1.0,2299.327539617476,35701.682458731906,333059.236690348
1.0,2195.9569918388042,35741.22972921895,333127.99307151913
1.0,2097.217568583961,35779.153606544445,333193.50719646976
1.0,2002.9027715388013,35815.51904744402,333255.9318837786
1.0,1912.815244010494,35850.38851280661,333315.4127522659
1.0,1826.7663711436885,35883.822056662335,333372.0885600777
1.0,1744.5758972185429,35915.877412513095,333426.0915278042
1.0,1666.0715593362656,35946.61007704115,333477.54764638323
1.0,1591.0887368226531,35976.07339123513,333526.5769705064
1.0,1519.4701157044333,36004.31861897647,333573.2938982094
1.0,1451.0653676369618,36031.39502313245,333617.80743729655
1.0,1385.7308426849618,36057.34993920445,333660.22145922156
1.0,1323.32927538053,36082.22884658208,333700.63494101283
1.0,1263.7295035045513,36106.07543745568,333739.1421958072
1.0,1206.8061990589256,36128.931683440685,333775.83309252845
1.0,1152.4396109176635,36150.83789996871,333810.79326522164
1.0,1100.5153186649034,36171.83280850047,333844.10431253025
1.0,1050.9239971472668,36191.953596616404,333875.8439877797
1.0,1003.5611912867089,36211.235976040945,333906.0863801107
1.0,958.3271007181282,36229.7142386563,333934.90208708297
1.0,915.126373833494,36247.42131056156,333962.3583791504
1.0,873.8679108311377,36264.3888042326,333988.5193563919
1.0,834.4646753851507,36280.64706883759,334013.44609786157
1.0,796.8335145655321,36296.22523876268,334037.196803905
1.0,760.8949866548769,36311.151280401325,334059.8269317749
1.0,726.5731965219732,36325.452037260366,334081.38932485884
1.0,693.7956382267174,36339.15327343471,334101.9343358228
1.0,662.4930445442668,36352.27971550195,334121.50994395436
1.0,632.599243109348,36364.85509288687,334140.1618669803
1.0,604.0510188941382,36376.90217674522,334157.93366761814
1.0,576.7879827451511,36388.44281741467,334174.8668551093
1.0,550.7524457161089,36399.497980480104,334191.00098197104
1.0,525.8892989448681,36410.08778149915,334206.37373619113
1.0,502.1458988331315,36420.23151943271,334221.0210290811
1.0,479.47195729789706,36429.94770882433,334234.97707899084
1.0,457.8194368734222,36439.25411077082,334248.2744910814
1.0,437.14245045190216,36448.16776272568,334260.94433333975
1.0,417.39716546010465,36456.705007175624,334273.01620901364
1.0,398.5417122778754,36464.88151922936,334284.5183256346
1.0,380.5360967127502,36472.71233315674,334295.4775607899
1.0,363.34211635288545,36480.21186791524,334305.9195247962
1.0,346.923280628167,36487.39395169967,334315.8686204214
1.0,331.2447344166881,36494.271845549934,334325.3480997932
1.0,316.27318504081694,36500.85826605055,334334.38011862675
1.0,301.9768325038018,36507.16540715469,334342.9857878983
1.0,288.32530282432106,36513.20496116437,334351.1852230843
1.0,275.28958433255895,36518.98813889758,334358.9975910809
2.0,30.0,0.0,0.0
2.0,33.613258635467766,0.0,0.9523809523809523
2.0,37.88757995494153,0.0,2.0009596621801355
2.0,42.94400005919196,0.0,3.163990389932663
2.0,48.92648239347666,0.0,4.462908267371156
2.0,56.00626967515749,0.0,5.922958370656693
2.0,64.38706034092061,0.0,7.573937565603557
2.0,74.31116655932426,0.0,9.451072135084695
2.0,86.06684056748766,0.0,11.596058164980478
2.0,99.9969914695099,0.0,14.058296486401385
2.0,116.50955674895278,0.0,16.896359785124098
2.0,136.08984287268706,0.0,20.179736463286545
2.0,157.7282906977118,0.0,23.99090417938429
2.0,181.55392834102204,0.0,28.41268244143451
2.0,207.7160993725031,0.0,33.5290924330793
2.0,236.3872427049009,0.0,39.42652258156229
2.0,267.7653081306153,0.0,46.194835387946135
2.0,302.07598280326334,0.04023160088963393,53.88822204430177
2.0,339.5748710688207,0.086832731047886,62.640620231056
2.0,380.54974135115674,0.14183410273938474,72.5568463416887
2.0,425.3229303194008,0.2072452594206985,83.74966990593771
2.0,474.2539764867578,0.2851326529686704,96.3409511068274
2.0,527.7425422981705,0.3776956634898282,110.4628477886898
2.0,586.2316749484163,0.48734354126072477,126.25910109483351
2.0,650.2114508492323,0.6167761442564914,143.88640932994505
2.0,720.2230461066968,0.7690713519380722,163.51590034194513
2.0,796.8632749676121,0.9477821515708292,185.33471355292167
2.0,880.7896394670233,1.157046616708077,209.54770367553587
2.0,972.7259361019721,1.4017143320345362,236.37927909468138
2.0,1073.4684690167546,1.6874932719878428,266.07538885569573
2.0,1183.8929237429356,2.0202111284267397,298.90658376631546
2.0,1304.961960887833,2.405916451240312,335.1704474542133
2.0,1437.7335952513126,2.8509676333504843,375.1942724229541
2.0,1583.370432652312,3.362114497191873,419.3380014765495
2.0,1743.1498442709753,3.9465760723752203,467.9974583090728
2.0,1918.4751665886613,4.612117322444352,521.6078943757325
2.0,2110.8880240822846,5.367126992619119,580.6478824902331
2.0,2322.0818817617373,6.220698344211477,645.6435910228294
2.0,2553.916945501917,7.182714266829869,717.1734761809955
2.0,2808.4365399978033,8.26393808164647,795.873433705701
2.0,3087.885107156202,9.476111242833506,882.4424554690995
2.0,3394.727981935901,10.83205909195135,977.6488409677586
2.0,3731.673118173874,12.345805809031335,1082.3370186208929
2.0,4101.694953914825,14.03269972559064,1197.435037156703
2.0,4508.060624331476,15.90955021284545,1323.9627932541312
2.0,4954.358750632473,17.994777428937645,1463.0410680567686
2.0,5444.531055564359,20.308576299488323,1615.901452248078
2.0,5982.907080397871,22.873096214726665,1783.8972471344268
2.0,6574.242304834313,25.71263805309574,1968.5154376912678
2.0,7223.760000276722,28.853870285494793,2171.38984286027
2.0,7937.197178599722,32.326066076546006,2394.3155586193825
2.0,8721.61077357538,36.161363480230676,2722.874718059779
2.0,9583.071207804505,40.395051028016546,3068.1396343277383
2.0,10660.994092355362,45.065881229584534,3437.056907201466
2.0,11989.95316498063,50.21641475112401,3837.6123877213677
2.0,13612.719983460425,55.893398305832,4277.869001019298
2.0,15581.614720738155,62.14817958791692,4766.598646884801
2.0,17960.37875875924,69.03716290753546,5313.779485444107
2.0,20826.48889499395,76.62230954242241,5931.045525986199
2.0,24273.936921543926,84.97168721554422,6632.1449443349575
2.0,28416.55289469687,94.1600735402652,7433.444735533626
2.0,33391.98547556816,104.26961874894363,8354.50996191037
2.0,39366.480690413904,115.3905735416175,9418.782713915763
2.0,46540.627529238074,127.62208846292876,10654.38656966034
2.0,55156.26842745104,141.07309184252577,12095.085382533829
2.0,65504.80685309696,155.8632540221858,13781.429899676386
2.0,77937.18407450696,172.12404634761825,15762.13170995706
2.0,92875.84324108266,189.99990423068323,18095.71128773968
2.0,110829.05119548381,209.6509924696513,20852.474039793735
2.0,132408.0063810173,231.2514018166526,24116.88608183534
2.0,158347.22341590442,255.0704945041595,27990.339434234415
2.0,189528.74873755084,281.4401407567484,32594.595027701955
2.0,227010.82268012766,310.76876578326915,38075.849461601225
2.0,272061.65421761083,343.55602245482856,44609.59634277985
2.0,326199.0042447616,380.40949193257666,52406.425189021764
2.0,391236.26503078383,422.06465337658386,61718.92244223063
2.0,469335.6531202141,469.40916828817933,72849.86175493691
2.0,563068.9659992565,523.5124643486229,86161.89310400092
2.0,675486.041397763,585.6616740293239,102088.96064175597
2.0,810190.5372213384,657.4051542384916,121149.6947651126
2.0,971421.834193114,740.605061540208,143963.03057053385
2.0,1164140.643325808,837.5007716826262,171266.29676077643
2.0,1394114.1440032518,950.7853108614768,203935.98790367207
2.0,1667994.0362836204,1083.6974149429711,243011.3674336793
2.0,1993377.6146196334,1240.1323621654008,289720.9339914317
2.0,2378837.7509768093,1424.7753481893112,345511.600492187
2.0,2833902.516407527,1643.2619053944327,412080.1603249905
2.0,3368959.304733305,1902.370727836808,491406.2216128452
2.0,3995052.388706793,2210.2552663548904,585785.2513212743
2.0,4723538.107764368,2576.7216210440706,697859.664507003
2.0,5565560.491763915,3013.561593970833,830645.0146495512
2.0,6531315.197501394,3534.9512812076973,987547.3160910609
2.0,7629085.128428788,4157.927277886633,1172366.4416984175
2.0,8864061.032854613,4902.954425005255,1389279.551205458
2.0,10237007.138898008,5794.600999755901,1642797.882318663
2.0,11742893.664914718,6862.339263332447,1937690.3422651011
2.0,13369685.735676508,8141.491199795801,2278868.5962542337
2.0,15097533.480568705,9674.340899993462,2671231.142923189
2.0,16898624.8933303,11511.436055045728,3119468.3663722943
2.0,18737915.286237985,13713.100972514225,3627836.5180807724
2.0,20574821.975441795,16351.181775688805,4199915.199174959
2.0,22365784.573417738,19511.040112392882,4838368.81349075
2.0,24067386.878147323,23293.80360837915,5544735.985368158
2.0,25639583.20142415,27818.867936389906,6319270.6595030725
2.0,27048529.320384562,33226.624875080975,7160853.935807702
2.0,28268606.645988673,39681.3609762467,8066987.269828703
2.0,29283416.931025647,47374.23028665684,9033867.251474917
2.0,30085746.772569023,56526.1502771908,10056532.090741243
2.0,30676685.88209241,67390.40229879662,11129062.29313259
2.0,31064186.833701976,80254.63863366256,12244814.038505698
2.0,31261370.512072016,95441.91382593688,13396663.62794176
2.0,31284833.198063664,113310.2806272789,14577244.273397414
2.0,31153131.49067472,134250.43980839493,15779161.241692057
2.0,30885539.185603153,158680.93413923262,16995176.66422845
2.0,30501103.577602383,187040.4591796048,18218360.191233326
2.0,30017983.844614897,219777.052208251,19442205.49786099
2.0,29453029.89055038,257334.22541949665,20660715.206487607
2.0,28821551.30968903,300134.5124899864,21868458.130061712
2.0,28137227.363484703,348561.3449283986,23060603.104645748
2.0,27412115.31322631,402940.5794323551,24232933.393195048
2.0,26656722.826373745,463523.25831295335,25381845.044062857
2.0,25880118.486738138,530471.2170111197,26504331.958937813
2.0,25090061.697314385,603846.920271422,27597959.949631307
2.0,24293139.120258406,683608.4440915656,28660831.80969037
2.0,23494899.26393464,769609.9180953023,29691545.362700127
2.0,22699980.085011162,861607.1279089334,30689146.48089939
2.0,21912226.761743233,959267.4663912514,31653079.090134904
2.0,21134798.343929943,1062183.0924511834,32583134.11290112
2.0,20370262.993504208,1169886.0293752584,33479399.119343814
2.0,19620682.15482441,1281863.9869702326,34342210.169188894
2.0,18887684.35478632,1397575.8711395424,35172106.97539254
2.0,18172529.51707222,1516466.190823004,35969792.15089447
2.0,17476164.744190775,1637977.8332328792,36736094.95483418
2.0,16799272.51847784,1761562.9170044307,37471939.66187516
2.0,16142312.228178736,1886691.6286383055,38178318.45097389
2.0,15505555.85657221,2012859.0933815069,38856268.549063645
2.0,14889118.593457181,2139590.429610666,39506853.26381914
2.0,14292985.047162447,2266444.19303545,40131146.487084284
2.0,13717031.65636367,2393014.442706276,40730220.2348407
2.0,13161045.827120375,2518931.663819991,41305134.79978464
2.0,12624742.253040146,2643862.7703873483,41856931.119450554
2.0,12107776.815838136,2767510.390065975,42386624.9991959
2.0,11609758.409759486,2889611.608381979,42895202.86999853
2.0,11130258.986033717,3009936.3232851243,43383618.80230007
2.0,10668822.072233407,3128285.335524021,43852792.536730535
2.0,10224969.985540006,3244488.2768798866,44303608.3291025
2.0,9798209.927889258,3358401.457464752,44736914.439880885
2.0,9388039.124206098,3469905.6952823373,45153523.127188094
2.0,8993949.14191101,3578904.1760258577,45554211.02736287
2.0,8615429.510101093,3685320.378457551,45939719.82839821
2.0,8251970.739842871,3789096.0904137925,46310757.15957604
2.0,7903066.832474894,3890189.532211503,46667997.63567143
2.0,7568217.350367175,3988573.5977003183,47012084.00659487
2.0,7246929.113926407,4084234.218132009,47343628.37363905
2.0,6938717.57951465,4177168.8501518266,47663213.441928156
2.0,6643107.945143764,4267385.08633398,47971393.785529
2.0,6359636.024127978,4354899.384594357,48268697.10723286
2.0,6087848.921159346,4439735.9113561995,48555625.47948024
2.0,5827305.540375481,4521925.492383764,48832656.556468144
2.0,5577576.950796156,4601504.664623667,49100244.75031223
2.0,5338246.630912681,4678514.822112902,49358822.366371445
2.0,5108910.611134168,4753001.44895296,49608800.69459114
2.0,4889177.530153155,4825013.432452435,49850571.055078134
2.0,4678668.619026113,4894602.449759541,50084505.79716206
2.0,4477017.6248176005,4961822.421604516,50310959.25198729
2.0,4283870.683984356,5026729.027121817,50530268.639267914
2.0,4098886.1542375404,5089379.27410162,50742754.929268785
2.0,3921734.4123843135,5149831.119413052,50948723.66137976
2.0,3752097.624585065,5208143.134735784,51148465.72085803
2.0,3589669.494545467,5264374.213123241,51342258.0754445
2.0,3434154.994372061,5318583.312293658,51530364.47363367
2.0,3285270.0821385533,5370829.230900255,51713036.106405
2.0,3142741.4096219693,5421170.414366558,51890512.234219916
2.0,3006306.02316031,5469664.787185657,52063020.78105958
2.0,2875711.06014512,5516369.60887267,52230778.89723243
2.0,2750713.4432838196,5561341.351027873,52393993.49262196
2.0,2631079.57443963,5604635.593214398,52552861.74197848
2.0,2516585.0295742424,5646306.93558004,52707571.56378725
2.0,2407014.25607414,5686408.926358604,52858302.074171156
2.0,2302160.2735303575,5724994.002573548,53005224.01721165
2.0,2201824.3788590487,5762113.442436751,53148500.17299732
2.0,2105815.8564926465,5797817.328089307,53288285.74463743
2.0,2013951.6942353414,5832154.51747058,53424728.7254074
2.0,1926056.3052591707,5865172.624227625,53557970.24712602
2.0,1841961.2566158024,5896918.004690575,53688144.91080001
2.0,1761505.0045518868,5927435.751041859,53815381.10051039
2.0,1684532.6368408813,5956769.689899233,53939801.28145739
2.0,1610895.622279856,5984962.385615392,54061522.2830265
2.0,1540451.5674446211,6012055.147671404,54180655.56768629
2.0,1473063.9807493659,6038088.041608123,54297307.48648134
2.0,1408602.0438168005,6063099.902999783,54411579.52183768
2.0,1346940.3901306854,6087128.354027956,54523568.518356316
2.0,1287958.890913786,6110209.822262412,54633366.902230434
2.0,1231542.4481500331,6132379.56129888,54741062.88988496
2.0,1177580.7946494212,6153671.672942622,54846740.68640243
2.0,1125968.3010373823,6174119.130661683,54950480.67426618
2.0,1076603.7895366198,6193753.804064964,55052359.59292239
2.0,1029390.3543982318,6212606.484188323,55152450.70963276
2.0,984235.1888300953,6230706.909397078,55250823.98206433
2.0,941049.4182635845,6248083.791735775,55347546.21303668
2.0,899747.9397945179,6264764.8435762795,55442681.197824486
2.0,860249.2676305128,6280776.80443331,55536289.864390604
2.0,822475.3843745011,6296145.467832697,55628430.40690494
2.0,786351.5979728189,6310895.708132116,55719158.41288463
2.0,751806.404155893,6325051.507207006,55808526.98427316
2.0,718771.35419995,6338635.980925912,55896586.85275902
2.0,687180.927839281,6351671.405349883,55983386.48961845
2.0,656972.4111602673,6364179.242599753,56068972.21035176
2.0,628085.7793105411,6376180.166343378,56153388.27436864
2.0,600463.5838592431,6387694.086862286,56236676.979964465
2.0,574050.8446472487,6398740.175663692,56318878.75481714
2.0,548794.9459694421,6409336.889609717,56400032.24222205
2.0,524645.5369345399,6419501.994540795,56480174.383271605
2.0,501554.4358515704,6429252.588374884,56559340.49517541
2.0,479475.5384958584,6438605.123668163,56637564.345906936
2.0,458364.73011121206,6447575.429626528,56714878.22535333
2.0,438179.8010089253,6456178.733560396,56791313.013136186
2.0,418880.36562817433,6464429.681778138,56866898.24326231
2.0,400427.7849263747,6472342.35991595,56941662.16575629
2.0,382785.09197205264,6479930.312704167,57015631.8054183
2.0,365916.9206167606,6487206.563171885,57088833.0178442
2.0,349789.4371265147,6494183.63129348,57161290.54283773
2.0,334370.27465713304,6500873.552082006,57233028.055338584
2.0,319628.47046171053,6507287.8931357255,57304068.21398382
2.0,305534.405722255,6513437.771645097,57374432.70741448
2.0,292059.7479012354,6519333.870868451,57444142.298433885
2.0,279177.39551244106,6524986.456085364,57513216.866118714
2.0,266861.4252141231,6530405.390037393,57581675.44597934
2.0,255087.0411308742,6535600.147866356,57649536.268260986
2.0,243830.52631410872,6540579.831560808,57716816.79447309
2.0,233069.19625431296,6545353.183921675,57783533.752229884
2.0,222781.35436146322,6549928.602058305,57849703.168481424
2.0,212946.24933313826,6554314.150426383,57915340.40121012
2.0,203544.03433289635,6558517.573419292,57980460.16966486
2.0,194555.7279044334,6562546.307524598,58045076.58320072
2.0,185963.1765498995,6566407.4930573385,58109203.168789595
2.0,177749.0189035165,6570107.985481832,58172852.89726344
2.0,169896.65143431892,6573654.366333635,58236038.20834939
2.0,162390.19561442797,6577052.953753215,58298771.03455298
2.0,155214.46649177215,6580309.812642814,58361062.82394287
2.0,148354.94260858395,6583430.764457798,58422924.56188837
2.0,141797.7372093343,6586421.396643703,58484366.79179826
3.0,30.0,0.0,0.0
3.0,34.151515604008885,0.0,0.9523809523809523
3.0,39.115831139225,0.0,2.0060859190233846
3.0,45.042665798838215,0.0,3.1848418086458388
3.0,52.110503641858166,0.0,4.515982092116235
3.0,60.53198161899928,0.0,6.031308873616128
3.0,70.56031476904822,0.0,7.768077988347776
3.0,82.49695160604027,0.0,9.770139820439665
3.0,96.70068995701878,0.0,12.089272565786002
3.0,113.59852754802826,0.0,14.786749959460552
3.0,133.69857376857988,0.0,17.93519216759924
3.0,157.6054107890263,0.0,21.620756780132805
3.0,184.0943802153075,0.0,25.945736856481606
3.0,213.31398221783923,0.0,31.0131309070428
3.0,245.437994390752,0.0,36.92753858719336
3.0,280.66905645116555,0.0,43.79646699378333
