State id,Date,Simulated total infected,Simulated total death,Simulated total recovery
21.0,19/3/2020,78.51571926213701,0.1693293799388309,34.54714400915207
21.0,20/3/2020,84.40524352678838,0.25687490740135677,37.859202632351646
21.0,21/3/2020,111.09863540719626,0.3583577312189212,43.21783149869693
21.0,22/3/2020,130.32101728464554,0.5300517356740506,48.09289790447674
21.0,23/3/2020,182.41544998740167,0.7068460582603296,58.62488560367943
21.0,24/3/2020,199.66232960158013,0.8865018716540523,65.92340425952176
21.0,25/3/2020,221.4638770752439,1.0673672453211154,75.91342921514736
21.0,26/3/2020,211.87725377190833,1.331918563622347,83.57736483017672
21.0,27/3/2020,227.61187061160066,1.6755187693877,92.14028971128091
21.0,28/3/2020,272.76700946854885,2.1823713709477897,102.39594516283115
21.0,29/3/2020,302.7609745805598,2.747705343349709,113.40164033699169
21.0,30/3/2020,290.8404275040185,3.459501123513116,123.51850072644928
21.0,31/3/2020,474.688165646367,3.921988197050117,142.5472193624824
21.0,1/4/2020,541.1447051925971,4.529518145245285,161.76904816965498
21.0,2/4/2020,698.6592285822101,5.783698380451176,187.0251341933418
21.0,3/4/2020,791.9310875833228,7.342347575439399,214.34082258220698
21.0,4/4/2020,1083.214900767623,9.264721066683128,254.12820656357258
21.0,5/4/2020,1268.2728460133837,12.125488190056275,297.72985229633707
21.0,6/4/2020,1435.062958282037,15.309820071776954,347.12314821115206
21.0,7/4/2020,1659.008665851947,19.282418802375457,405.0457858457098
21.0,8/4/2020,1740.6385398806078,23.590765641352277,464.37072397710176
21.0,9/4/2020,2098.7237875467436,29.790035825273076,539.3534539554431
21.0,10/4/2020,2328.4358829251323,36.4431441866547,620.5004590527939
21.0,11/4/2020,2562.0047016950957,43.93819150938776,710.2758717580082
21.0,12/4/2020,2623.5292599896825,51.21805629901715,801.538081686025
21.0,13/4/2020,2677.0073430706166,58.348160928770724,896.9532740398461
21.0,14/4/2020,2723.0046688220077,65.43053945620173,995.9821762753634
21.0,15/4/2020,2762.0453433076905,72.41634968132702,1098.2656162252092
21.0,16/4/2020,2794.616600129341,79.14744661324394,1203.5812396577394
21.0,17/4/2020,2821.172662815645,86.36839235911819,1310.8298345742455
21.0,18/4/2020,2827.6197228282067,93.70863980729013,1420.9374093124566
21.0,19/4/2020,2799.9114690029905,101.54726859728063,1535.5817879276901
21.0,20/4/2020,2742.1549355392963,109.67897907835987,1653.543294030732
21.0,21/4/2020,2660.987397753961,118.96328359278831,1772.110140934521
21.0,22/4/2020,2567.2114122611843,129.0633609698401,1890.6077451320123
21.0,23/4/2020,2468.4872452649993,139.93019544524319,2004.0465762202264
21.0,24/4/2020,2362.915437972115,151.84329265928332,2113.9881233099095
21.0,25/4/2020,2255.339717285334,164.17784262194607,2219.750555339995
21.0,26/4/2020,2148.581989759739,178.21889870955928,2319.352345903046
21.0,27/4/2020,2044.2860699235243,193.46480224466828,2412.9617560755155
21.0,28/4/2020,1943.3894419983412,209.95290884609756,2500.4274634689355
21.0,29/4/2020,1846.397497828452,226.82437937719587,2582.6275972536814
21.0,30/4/2020,1753.5481571560772,243.9525678932058,2659.7884110175078
21.0,1/5/2020,1664.9131538227273,261.23660175915705,2732.1576432771994
